timestamp;tag;duration;package_0;package_1;dram_0;dram_1;nvidia_gpu_0
1710050374.145299;test_tokenization_NLTK;80.36803078651428;3507873771.0;4232002167.0;354753113.0;367268376.0;1080440
1710050484.5473154;test_lemmatize_NLTK;39.49593949317932;1725351174.0;2085512728.0;174374574.0;186886440.0;534138
1710050554.077544;test_stemming_NLTK;88.88418650627136;3883828864.0;4641930866.0;392392490.0;405886020.0;1205263
1710050672.9959185;test_stopwordremoval_NLTK;25.35027575492859;1107012852.0;1314347648.0;111877073.0;122518866.0;343841
1710050728.3795772;test_postagging_NLTK;1171.667195558548;51178953820.0;62117073768.0;5172673450.0;5376019339.0;15918729
1710051930.0823038;test_entityrecognition_NLTK;3131.64138507843;-125371637178.0;-95778143907.0;-51890537183.0;-51188314873.0;42266191
1710055091.7583432;test_tokenization_NLTK;79.03038668632507;3450093402.0;4169266853.0;348896824.0;357831305.0;1073685
1710055200.8231258;test_lemmatize_NLTK;35.959228515625;1571240606.0;1905424017.0;158754208.0;163782599.0;483186
1710055266.816395;test_stemming_NLTK;94.53469324111938;4131324934.0;4932376045.0;417367323.0;435108806.0;1268547
1710055391.3855207;test_stopwordremoval_NLTK;20.878504037857056;911199633.0;1085968350.0;92147524.0;94983639.0;276962
1710055442.2975554;test_postagging_NLTK;1173.405383348465;51262342767.0;62226043582.0;5177325292.0;5370471865.0;15650414
1710056645.7381115;test_entityrecognition_NLTK;3187.3784132003784;-122853947700.0;-92813029793.0;14065836853.0;14902759965.0;43544703
1710059863.1273284;test_tokenization_NLTK;80.30366492271423;3505552550.0;4258193689.0;354423108.0;366293949.0;1070059
1710059973.4649243;test_lemmatize_NLTK;36.222509145736694;1580649396.0;1924940018.0;159886194.0;166165099.0;490229
1710060039.7218945;test_stemming_NLTK;94.31979417800903;4117867082.0;4976026629.0;416435736.0;436777668.0;1271088
1710060164.0759926;test_stopwordremoval_NLTK;20.8824245929718;911698105.0;1100473624.0;92201457.0;96568841.0;281014
1710060214.9933484;test_postagging_NLTK;1171.2204957008362;51182752639.0;62334988554.0;5164213973.0;5405684463.0;15775153
1710061416.2490246;test_entityrecognition_NLTK;3173.0789818763733;138688528135.0;169316155600.0;13993474982.0;14686331259.0;42725554
1710064619.3630495;test_tokenization_NLTK;80.41614079475403;3511450850.0;4265736639.0;354692036.0;369211276.0;1094019
1710064729.813088;test_lemmatize_NLTK;36.38611936569214;1588638145.0;-260210351621.0;160561275.0;169914364.0;488655
1710064796.2338455;test_stemming_NLTK;94.41545391082764;4124096986.0;4979223154.0;416615114.0;444888841.0;1271700
1710064920.6836588;test_stopwordremoval_NLTK;20.684439182281494;903214424.0;1089691485.0;91277076.0;95989630.0;273913
1710064971.402015;test_postagging_NLTK;1170.1217744350433;-210997432013.0;62244738846.0;5163988496.0;5453784833.0;15769268
1710066171.558474;test_entityrecognition_NLTK;3181.9374945163727;139096887685.0;169654527353.0;-51667365095.0;-50566439534.0;43362215
1710069383.5305617;test_tokenization_NLTK;80.23300766944885;3501924628.0;4252484658.0;354203323.0;375999566.0;1085646
1710069493.7979922;test_lemmatize_NLTK;36.01122975349426;1571997502.0;1912645739.0;159002894.0;169573679.0;490615
1710069559.8229291;test_stemming_NLTK;88.42295384407043;3861375979.0;4623086004.0;390380127.0;407517918.0;1186553
1710069678.2804277;test_stopwordremoval_NLTK;26.70892310142517;1166225225.0;1387267689.0;117929401.0;132305679.0;359111
1710069735.02277;test_postagging_NLTK;1167.9803857803345;51041899911.0;-200202732841.0;5156506551.0;5457945239.0;15922639
1710070933.038541;test_entityrecognition_NLTK;3146.9600641727448;-124303892231.0;167028101216.0;13894543117.0;15159198583.0;43362928
1710074110.0332167;test_tokenization_NLTK;80.23085904121399;3503825076.0;4238333694.0;354234811.0;373569222.0;1099393
1710074220.2984726;test_lemmatize_NLTK;35.95501351356506;1568163161.0;1905702275.0;158748578.0;170333585.0;492090
1710074286.2884226;test_stemming_NLTK;88.4836745262146;3862672912.0;4635138586.0;390608021.0;409319829.0;1221356
1710074404.8064992;test_stopwordremoval_NLTK;26.615203857421875;1161359942.0;1380486456.0;117505561.0;130230570.0;360968
1710074461.4552877;test_postagging_NLTK;1171.2200226783752;51232629892.0;-200105803219.0;5170723051.0;5521775447.0;16078487
1710075662.7107897;test_entityrecognition_NLTK;3179.879201412201;-123003281486.0;168846241092.0;14039354939.0;15138968663.0;43367747
1710078872.6250658;test_tokenization_NLTK;80.13201570510864;3500180920.0;4224833911.0;353725627.0;368678087.0;1094729
1710078982.7910695;test_lemmatize_NLTK;35.96937274932861;1571187872.0;1905287054.0;158694996.0;167507444.0;488530
1710079048.7945683;test_stemming_NLTK;88.49847459793091;3865646781.0;4631007187.0;390697725.0;409397722.0;1200644
1710079167.3276546;test_stopwordremoval_NLTK;21.003907680511475;917333406.0;1093098886.0;92737569.0;99979028.0;282524
1710079218.365238;test_postagging_NLTK;1176.3270380496979;51423025095.0;-199784619288.0;5193216438.0;5465128007.0;16083574
1710080424.728765;test_entityrecognition_NLTK;3153.7433409690857;137796053552.0;167739054169.0;-51789603482.0;-50868398866.0;43523878
1710083608.5076258;test_tokenization_NLTK;85.36112523078918;3727723672.0;4538979103.0;376894386.0;400575191.0;1180303
1710083723.9026835;test_lemmatize_NLTK;35.938504457473755;1569757822.0;1922533104.0;158670363.0;166267869.0;490752
1710083789.8749912;test_stemming_NLTK;88.48761987686157;3866968739.0;4694648321.0;390672372.0;407658127.0;1233097
1710083908.3974035;test_stopwordremoval_NLTK;20.854790687561035;915907201.0;1106377722.0;92547681.0;96812601.0;284751
1710083959.286226;test_postagging_NLTK;1178.9852743148804;-210666466185.0;63079037247.0;5205250378.0;5486909945.0;15948610
1710085168.3074987;test_entityrecognition_NLTK;3178.1725957393646;138763514210.0;168820544563.0;14031477429.0;14851006001.0;43399586
1710088376.4903584;test_tokenization_NLTK;87.98526930809021;3846754679.0;4599594426.0;388487487.0;410541611.0;1191310
1710088494.5096054;test_lemmatize_NLTK;36.10036587715149;1577257254.0;1912772691.0;159392737.0;167566380.0;489722
1710088560.644819;test_stemming_NLTK;88.319002866745;3860219121.0;4616610008.0;389954879.0;405695780.0;1216899
1710088678.9985585;test_stopwordremoval_NLTK;20.88443875312805;910925829.0;1087672936.0;92211356.0;98279703.0;285226
1710088729.9176621;test_postagging_NLTK;1181.7860543727875;51617731750.0;62637385546.0;5217396696.0;5510934143.0;16013883
1710089941.7399735;test_entityrecognition_NLTK;3160.1050090789795;-124092800974.0;-92823816814.0;13951546602.0;14834053311.0;42569313
1710093131.8810704;test_tokenization_NLTK;85.87825918197632;3755489654.0;4571744033.0;379161234.0;399341812.0;1148656
1710093247.7936563;test_lemmatize_NLTK;35.9755175113678;1571009711.0;1934214286.0;158801592.0;166894496.0;478232
1710093313.8034806;test_stemming_NLTK;88.4450569152832;3865168145.0;4698462520.0;390502787.0;405526378.0;1175832
1710093432.2837508;test_stopwordremoval_NLTK;20.89252734184265;910974597.0;1107483493.0;92238912.0;97309775.0;276354
1710093483.2104583;test_postagging_NLTK;1176.8196380138397;51425132023.0;63035879277.0;5195654141.0;5437365652.0;15770485
1710094690.066495;test_entityrecognition_NLTK;3160.0035440921783;-124013726348.0;-93226717027.0;-51763652371.0;-51064522619.0;43568909
