timestamp;tag;duration;package_0;package_1;dram_0;dram_1;nvidia_gpu_0
1709746012.7463398;test_tokenization_SPACY;2406.84010720253;-156944594193.0;-137788178084.0;-55088060591.0;11004759044.0;33153181
1709748449.6203163;test_lemmatization_SPACY;2374.403001308441;103699334565.0;122641381716.0;10481803407.0;-54967050213.0;32617640
1709750854.0568564;test_stopword_removal_SPACY;2409.5915269851685;-156904681941.0;-137731807135.0;10637344676.0;10922733143.0;32999623
1709753293.6822762;test_pos_tagging_SPACY;235.60460829734802;10288223540.0;12703897166.0;1040083060.0;1235573333.0;3179838
1709753559.3201413;test_ner_SPACY;2396.9215292930603;104946231215.0;123806672922.0;10581537987.0;11064773371.0;33313597
1709755986.2754934;test_tokenization_SPACY;2413.5718274116516;105563676168.0;-137399172793.0;10654717596.0;11061528088.0;33837490
1709758429.9725757;test_lemmatization_SPACY;2423.304352045059;-156262967947.0;125047074776.0;10697916121.0;11079673581.0;34055073
1709760883.3107812;test_stopword_removal_SPACY;2441.840449810028;106696900867.0;-136173424283.0;-54931707565.0;11253625142.0;33667919
1709763355.1852221;test_pos_tagging_SPACY;294.64260816574097;12868376054.0;15547895500.0;1300667290.0;1586926205.0;4048135
1709763679.8612068;test_ner_SPACY;2406.513917207718;-157037299643.0;124150179429.0;10624871275.0;-54728657502.0;32941892
1709766116.5282252;test_tokenization_SPACY;2415.6941289901733;105535345429.0;-137452113271.0;10662538605.0;11095829249.0;33669353
1709768562.281096;test_lemmatization_SPACY;2405.4569368362427;-156824521380.0;124259209545.0;10619076628.0;11402500308.0;33989246
1709770997.772012;test_stopword_removal_SPACY;2437.641608953476;106564599264.0;-136197873440.0;10756686344.0;11405604815.0;33581812
1709773465.4475377;test_pos_tagging_SPACY;272.50132989883423;11904172467.0;14519997863.0;1202763967.0;1473953744.0;3764766
1709773767.9824743;test_ner_SPACY;2401.5563583374023;105975105534.0;124136453023.0;10635493911.0;11083557379.0;33230050
1709776199.6264093;test_tokenization_SPACY;2284.4542775154114;-162347347879.0;-142742559688.0;-55633750329.0;10480245821.0;31605229
1709778514.2452106;test_lemmatization_SPACY;2281.838344335556;99643923744.0;119087777959.0;10071025427.0;-55288213431.0;31658148
1709780826.1176152;test_stopword_removal_SPACY;2290.1176147460938;-162104855640.0;-142442781952.0;10108199806.0;10562568664.0;31475229
1709783146.2695897;test_pos_tagging_SPACY;295.71099281311035;12913607444.0;15735179811.0;1305242113.0;1603182517.0;4110644
1709783472.0149891;test_ner_SPACY;2264.433769464493;98893899907.0;118303814085.0;9993911269.0;10560258671.0;31106490
1709785766.5671556;test_tokenization_SPACY;2282.4630057811737;99703386971.0;-142889920028.0;10068949813.0;10667331788.0;31549582
1709788079.2144005;test_lemmatization_SPACY;2308.4544327259064;-161218590209.0;120393726215.0;10173649121.0;10738753963.0;31865422
1709790417.7029607;test_stopword_removal_SPACY;2320.6067848205566;101582694782.0;121335194631.0;-55479693926.0;10861668105.0;32482702
1709792768.344314;test_pos_tagging_SPACY;298.5954809188843;13067334651.0;-246248004186.0;1317961645.0;-64092699488.0;4240996
1709793096.97422;test_ner_SPACY;2267.1176946163177;-162949575768.0;118578286893.0;10007453866.0;10713063396.0;31745459
1709795394.2467258;test_tokenization_SPACY;2279.7533690929413;99731822872.0;119173484527.0;10058829782.0;10800365824.0;31516022
1709797704.13009;test_lemmatization_SPACY;2324.8560950756073;101672015232.0;-140844710482.0;10263652626.0;10970802392.0;32277233
1709800059.0207021;test_stopword_removal_SPACY;2327.8334918022156;-160284427012.0;121538876542.0;10277687973.0;10909040485.0;32552689
1709802416.8897104;test_pos_tagging_SPACY;289.59528732299805;12669843908.0;15474570004.0;1278453419.0;1566747310.0;4008886
1709802736.5188992;test_ner_SPACY;2261.4061160087585;98987939949.0;-143935564324.0;9984152440.0;10397431037.0;31238660
1709805028.0666885;test_tokenization_SPACY;2284.551739215851;-162152754260.0;119461224391.0;10087191284.0;-55087978797.0;32218039
1709807342.8247554;test_lemmatization_SPACY;2288.672467947006;100134302066.0;-142616330824.0;-55608387611.0;10614925938.0;32297088
1709809661.5316036;test_stopword_removal_SPACY;2297.4245824813843;100577829068.0;119950642084.0;10142431123.0;10678865754.0;32166199
1709811988.9907324;test_pos_tagging_SPACY;308.8948755264282;13518074402.0;16403075989.0;1363462468.0;1672311817.0;4354434
1709812327.920154;test_ner_SPACY;2263.162636756897;-163070070211.0;-143839109921.0;9992212036.0;10390510342.0;31671417
1709814621.2294583;test_tokenization_SPACY;2286.114017724991;100087808593.0;119584667373.0;10098024694.0;10568415360.0;31825661
1709816937.5734842;test_lemmatization_SPACY;2308.634945869446;-160947667380.0;-141648427663.0;10199132633.0;10639475048.0;32127519
1709819276.2426536;test_stopword_removal_SPACY;2315.0521006584167;101498069327.0;120880053278.0;10229144685.0;-54982375321.0;31945923
1709821621.3310058;test_pos_tagging_SPACY;305.58806252479553;13365410181.0;16221399513.0;1349010425.0;1654056378.0;4231859
1709821956.9532444;test_ner_SPACY;2263.0705139636993;98962396558.0;-143854163165.0;-55722519216.0;10480688726.0;31055849
